"la_code","quarter","la_name","population_65plus","region","deprivation_score","applications","rate_per_10k","date"
"LA052",11,"Local Authority 52",90300,"South West",26.3749454915524,1057,117.1,2024-06-19
"LA052",12,"Local Authority 52",90300,"South West",26.3749454915524,775,85.8,2024-09-17
"LA053",1,"Local Authority 53",102837,"Yorkshire",39.1626374586485,364,35.4,2022-01-01
"LA053",2,"Local Authority 53",102837,"Yorkshire",39.1626374586485,387,37.6,2022-04-01
"LA053",3,"Local Authority 53",102837,"Yorkshire",39.1626374586485,579,56.3,2022-06-30
"LA053",4,"Local Authority 53",102837,"Yorkshire",39.1626374586485,725,70.5,2022-09-28
"LA053",5,"Local Authority 53",102837,"Yorkshire",39.1626374586485,489,47.6,2022-12-27
"LA053",6,"Local Authority 53",102837,"Yorkshire",39.1626374586485,748,72.7,2023-03-27
"LA053",7,"Local Authority 53",102837,"Yorkshire",39.1626374586485,995,96.8,2023-06-25
"LA053",8,"Local Authority 53",102837,"Yorkshire",39.1626374586485,875,85.1,2023-09-23
"LA053",9,"Local Authority 53",102837,"Yorkshire",39.1626374586485,1008,98,2023-12-22
"LA053",10,"Local Authority 53",102837,"Yorkshire",39.1626374586485,952,92.6,2024-03-21
"LA053",11,"Local Authority 53",102837,"Yorkshire",39.1626374586485,904,87.9,2024-06-19
"LA053",12,"Local Authority 53",102837,"Yorkshire",39.1626374586485,1108,107.7,2024-09-17
"LA054",1,"Local Authority 54",132946,"West Midlands",23.4236540063284,764,57.5,2022-01-01
"LA054",2,"Local Authority 54",132946,"West Midlands",23.4236540063284,930,70,2022-04-01
"LA054",3,"Local Authority 54",132946,"West Midlands",23.4236540063284,451,33.9,2022-06-30
"LA054",4,"Local Authority 54",132946,"West Midlands",23.4236540063284,962,72.4,2022-09-28
"LA054",5,"Local Authority 54",132946,"West Midlands",23.4236540063284,886,66.6,2022-12-27
"LA054",6,"Local Authority 54",132946,"West Midlands",23.4236540063284,765,57.5,2023-03-27
"LA054",7,"Local Authority 54",132946,"West Midlands",23.4236540063284,1218,91.6,2023-06-25
"LA054",8,"Local Authority 54",132946,"West Midlands",23.4236540063284,1262,94.9,2023-09-23
"LA054",9,"Local Authority 54",132946,"West Midlands",23.4236540063284,1637,123.1,2023-12-22
"LA054",10,"Local Authority 54",132946,"West Midlands",23.4236540063284,1297,97.6,2024-03-21
"LA054",11,"Local Authority 54",132946,"West Midlands",23.4236540063284,1451,109.1,2024-06-19
"LA054",12,"Local Authority 54",132946,"West Midlands",23.4236540063284,1460,109.8,2024-09-17
"LA055",1,"Local Authority 55",90977,"London",37.2453964035958,356,39.1,2022-01-01
"LA055",2,"Local Authority 55",90977,"London",37.2453964035958,277,30.4,2022-04-01
"LA055",3,"Local Authority 55",90977,"London",37.2453964035958,327,35.9,2022-06-30
"LA055",4,"Local Authority 55",90977,"London",37.2453964035958,465,51.1,2022-09-28
"LA055",5,"Local Authority 55",90977,"London",37.2453964035958,685,75.3,2022-12-27
"LA055",6,"Local Authority 55",90977,"London",37.2453964035958,486,53.4,2023-03-27
"LA055",7,"Local Authority 55",90977,"London",37.2453964035958,1006,110.6,2023-06-25
"LA055",8,"Local Authority 55",90977,"London",37.2453964035958,833,91.6,2023-09-23
"LA055",9,"Local Authority 55",90977,"London",37.2453964035958,970,106.6,2023-12-22
"LA055",10,"Local Authority 55",90977,"London",37.2453964035958,1018,111.9,2024-03-21
"LA055",11,"Local Authority 55",90977,"London",37.2453964035958,930,102.2,2024-06-19
"LA055",12,"Local Authority 55",90977,"London",37.2453964035958,879,96.6,2024-09-17
"LA056",1,"Local Authority 56",76393,"East",19.0738420537673,363,47.5,2022-01-01
"LA056",2,"Local Authority 56",76393,"East",19.0738420537673,537,70.3,2022-04-01
"LA056",3,"Local Authority 56",76393,"East",19.0738420537673,454,59.4,2022-06-30
"LA056",4,"Local Authority 56",76393,"East",19.0738420537673,518,67.8,2022-09-28
"LA056",5,"Local Authority 56",76393,"East",19.0738420537673,537,70.3,2022-12-27
"LA056",6,"Local Authority 56",76393,"East",19.0738420537673,278,36.4,2023-03-27
"LA056",7,"Local Authority 56",76393,"East",19.0738420537673,652,85.3,2023-06-25
"LA056",8,"Local Authority 56",76393,"East",19.0738420537673,636,83.3,2023-09-23
"LA056",9,"Local Authority 56",76393,"East",19.0738420537673,794,103.9,2023-12-22
"LA056",10,"Local Authority 56",76393,"East",19.0738420537673,659,86.3,2024-03-21
"LA056",11,"Local Authority 56",76393,"East",19.0738420537673,784,102.6,2024-06-19
"LA056",12,"Local Authority 56",76393,"East",19.0738420537673,716,93.7,2024-09-17
"LA057",1,"Local Authority 57",146501,"East Midlands",17.2491278639063,718,49,2022-01-01
"LA057",2,"Local Authority 57",146501,"East Midlands",17.2491278639063,704,48.1,2022-04-01
"LA057",3,"Local Authority 57",146501,"East Midlands",17.2491278639063,1118,76.3,2022-06-30
"LA057",4,"Local Authority 57",146501,"East Midlands",17.2491278639063,748,51.1,2022-09-28
"LA057",5,"Local Authority 57",146501,"East Midlands",17.2491278639063,1102,75.2,2022-12-27
"LA057",6,"Local Authority 57",146501,"East Midlands",17.2491278639063,794,54.2,2023-03-27
"LA057",7,"Local Authority 57",146501,"East Midlands",17.2491278639063,984,67.2,2023-06-25
"LA057",8,"Local Authority 57",146501,"East Midlands",17.2491278639063,1349,92.1,2023-09-23
"LA057",9,"Local Authority 57",146501,"East Midlands",17.2491278639063,1518,103.6,2023-12-22
"LA057",10,"Local Authority 57",146501,"East Midlands",17.2491278639063,1458,99.5,2024-03-21
"LA057",11,"Local Authority 57",146501,"East Midlands",17.2491278639063,1440,98.3,2024-06-19
"LA057",12,"Local Authority 57",146501,"East Midlands",17.2491278639063,1342,91.6,2024-09-17
"LA058",1,"Local Authority 58",98167,"North West",39.4641380291432,568,57.9,2022-01-01
"LA058",2,"Local Authority 58",98167,"North West",39.4641380291432,564,57.5,2022-04-01
"LA058",3,"Local Authority 58",98167,"North West",39.4641380291432,446,45.4,2022-06-30
"LA058",4,"Local Authority 58",98167,"North West",39.4641380291432,448,45.6,2022-09-28
"LA058",5,"Local Authority 58",98167,"North West",39.4641380291432,734,74.8,2022-12-27
"LA058",6,"Local Authority 58",98167,"North West",39.4641380291432,604,61.5,2023-03-27
"LA058",7,"Local Authority 58",98167,"North West",39.4641380291432,985,100.3,2023-06-25
"LA058",8,"Local Authority 58",98167,"North West",39.4641380291432,940,95.8,2023-09-23
"LA058",9,"Local Authority 58",98167,"North West",39.4641380291432,961,97.9,2023-12-22
"LA058",10,"Local Authority 58",98167,"North West",39.4641380291432,1012,103.1,2024-03-21
"LA058",11,"Local Authority 58",98167,"North West",39.4641380291432,989,100.7,2024-06-19
"LA058",12,"Local Authority 58",98167,"North West",39.4641380291432,1038,105.7,2024-09-17
"LA059",1,"Local Authority 59",134451,"London",34.038415744435,706,52.5,2022-01-01
"LA059",2,"Local Authority 59",134451,"London",34.038415744435,713,53,2022-04-01
"LA059",3,"Local Authority 59",134451,"London",34.038415744435,439,32.7,2022-06-30
"LA059",4,"Local Authority 59",134451,"London",34.038415744435,641,47.7,2022-09-28
"LA059",5,"Local Authority 59",134451,"London",34.038415744435,854,63.5,2022-12-27
"LA059",6,"Local Authority 59",134451,"London",34.038415744435,609,45.3,2023-03-27
"LA059",7,"Local Authority 59",134451,"London",34.038415744435,1029,76.5,2023-06-25
"LA059",8,"Local Authority 59",134451,"London",34.038415744435,1462,108.7,2023-09-23
"LA059",9,"Local Authority 59",134451,"London",34.038415744435,1308,97.3,2023-12-22
"LA059",10,"Local Authority 59",134451,"London",34.038415744435,1231,91.6,2024-03-21
"LA059",11,"Local Authority 59",134451,"London",34.038415744435,1389,103.3,2024-06-19
"LA059",12,"Local Authority 59",134451,"London",34.038415744435,1229,91.4,2024-09-17
"LA060",1,"Local Authority 60",42399,"North East",33.9597949176095,251,59.2,2022-01-01
"LA060",2,"Local Authority 60",42399,"North East",33.9597949176095,204,48.1,2022-04-01
"LA060",3,"Local Authority 60",42399,"North East",33.9597949176095,208,49.1,2022-06-30
"LA060",4,"Local Authority 60",42399,"North East",33.9597949176095,266,62.7,2022-09-28
"LA060",5,"Local Authority 60",42399,"North East",33.9597949176095,168,39.6,2022-12-27
"LA060",6,"Local Authority 60",42399,"North East",33.9597949176095,207,48.8,2023-03-27
"LA060",7,"Local Authority 60",42399,"North East",33.9597949176095,389,91.7,2023-06-25
"LA060",8,"Local Authority 60",42399,"North East",33.9597949176095,395,93.2,2023-09-23
"LA060",9,"Local Authority 60",42399,"North East",33.9597949176095,392,92.5,2023-12-22
"LA060",10,"Local Authority 60",42399,"North East",33.9597949176095,421,99.3,2024-03-21
"LA060",11,"Local Authority 60",42399,"North East",33.9597949176095,426,100.5,2024-06-19
"LA060",12,"Local Authority 60",42399,"North East",33.9597949176095,467,110.1,2024-09-17
"LA061",1,"Local Authority 61",32814,"North East",36.8445202615112,210,64,2022-01-01
"LA061",2,"Local Authority 61",32814,"North East",36.8445202615112,97,29.6,2022-04-01
"LA061",3,"Local Authority 61",32814,"North East",36.8445202615112,219,66.7,2022-06-30
"LA061",4,"Local Authority 61",32814,"North East",36.8445202615112,191,58.2,2022-09-28
"LA061",5,"Local Authority 61",32814,"North East",36.8445202615112,175,53.3,2022-12-27
"LA061",6,"Local Authority 61",32814,"North East",36.8445202615112,169,51.5,2023-03-27
"LA061",7,"Local Authority 61",32814,"North East",36.8445202615112,281,85.6,2023-06-25
"LA061",8,"Local Authority 61",32814,"North East",36.8445202615112,310,94.5,2023-09-23
"LA061",9,"Local Authority 61",32814,"North East",36.8445202615112,260,79.2,2023-12-22
"LA061",10,"Local Authority 61",32814,"North East",36.8445202615112,360,109.7,2024-03-21
"LA061",11,"Local Authority 61",32814,"North East",36.8445202615112,336,102.4,2024-06-19
"LA061",12,"Local Authority 61",32814,"North East",36.8445202615112,369,112.5,2024-09-17
"LA062",1,"Local Authority 62",78298,"London",30.7912523741834,449,57.3,2022-01-01
"LA062",2,"Local Authority 62",78298,"London",30.7912523741834,462,59,2022-04-01
"LA062",3,"Local Authority 62",78298,"London",30.7912523741834,426,54.4,2022-06-30
"LA062",4,"Local Authority 62",78298,"London",30.7912523741834,539,68.8,2022-09-28
"LA062",5,"Local Authority 62",78298,"London",30.7912523741834,504,64.4,2022-12-27
"LA062",6,"Local Authority 62",78298,"London",30.7912523741834,392,50.1,2023-03-27
"LA062",7,"Local Authority 62",78298,"London",30.7912523741834,788,100.6,2023-06-25
"LA062",8,"Local Authority 62",78298,"London",30.7912523741834,885,113,2023-09-23
"LA062",9,"Local Authority 62",78298,"London",30.7912523741834,729,93.1,2023-12-22
"LA062",10,"Local Authority 62",78298,"London",30.7912523741834,644,82.2,2024-03-21
"LA062",11,"Local Authority 62",78298,"London",30.7912523741834,747,95.4,2024-06-19
"LA062",12,"Local Authority 62",78298,"London",30.7912523741834,693,88.5,2024-09-17
"LA063",1,"Local Authority 63",24592,"Yorkshire",24.9292275262997,144,58.6,2022-01-01
"LA063",2,"Local Authority 63",24592,"Yorkshire",24.9292275262997,158,64.2,2022-04-01
"LA063",3,"Local Authority 63",24592,"Yorkshire",24.9292275262997,167,67.9,2022-06-30
"LA063",4,"Local Authority 63",24592,"Yorkshire",24.9292275262997,160,65.1,2022-09-28
"LA063",5,"Local Authority 63",24592,"Yorkshire",24.9292275262997,160,65.1,2022-12-27
"LA063",6,"Local Authority 63",24592,"Yorkshire",24.9292275262997,149,60.6,2023-03-27
"LA063",7,"Local Authority 63",24592,"Yorkshire",24.9292275262997,190,77.3,2023-06-25
"LA063",8,"Local Authority 63",24592,"Yorkshire",24.9292275262997,274,111.4,2023-09-23
"LA063",9,"Local Authority 63",24592,"Yorkshire",24.9292275262997,206,83.8,2023-12-22
"LA063",10,"Local Authority 63",24592,"Yorkshire",24.9292275262997,234,95.2,2024-03-21
"LA063",11,"Local Authority 63",24592,"Yorkshire",24.9292275262997,277,112.6,2024-06-19
"LA063",12,"Local Authority 63",24592,"Yorkshire",24.9292275262997,228,92.7,2024-09-17
"LA064",1,"Local Authority 64",21573,"North West",32.625093087554,84,38.9,2022-01-01
"LA064",2,"Local Authority 64",21573,"North West",32.625093087554,148,68.6,2022-04-01
"LA064",3,"Local Authority 64",21573,"North West",32.625093087554,144,66.8,2022-06-30
"LA064",4,"Local Authority 64",21573,"North West",32.625093087554,142,65.8,2022-09-28
"LA064",5,"Local Authority 64",21573,"North West",32.625093087554,140,64.9,2022-12-27
"LA064",6,"Local Authority 64",21573,"North West",32.625093087554,109,50.5,2023-03-27
"LA064",7,"Local Authority 64",21573,"North West",32.625093087554,166,76.9,2023-06-25
"LA064",8,"Local Authority 64",21573,"North West",32.625093087554,208,96.4,2023-09-23
"LA064",9,"Local Authority 64",21573,"North West",32.625093087554,194,89.9,2023-12-22
"LA064",10,"Local Authority 64",21573,"North West",32.625093087554,199,92.2,2024-03-21
"LA064",11,"Local Authority 64",21573,"North West",32.625093087554,253,117.3,2024-06-19
"LA064",12,"Local Authority 64",21573,"North West",32.625093087554,205,95,2024-09-17
"LA065",1,"Local Authority 65",101812,"East Midlands",18.5982367396355,276,27.1,2022-01-01
"LA065",2,"Local Authority 65",101812,"East Midlands",18.5982367396355,455,44.7,2022-04-01
"LA065",3,"Local Authority 65",101812,"East Midlands",18.5982367396355,401,39.4,2022-06-30
"LA065",4,"Local Authority 65",101812,"East Midlands",18.5982367396355,469,46.1,2022-09-28
"LA065",5,"Local Authority 65",101812,"East Midlands",18.5982367396355,642,63.1,2022-12-27
"LA065",6,"Local Authority 65",101812,"East Midlands",18.5982367396355,761,74.7,2023-03-27
"LA065",7,"Local Authority 65",101812,"East Midlands",18.5982367396355,938,92.1,2023-06-25
"LA065",8,"Local Authority 65",101812,"East Midlands",18.5982367396355,732,71.9,2023-09-23
"LA065",9,"Local Authority 65",101812,"East Midlands",18.5982367396355,1026,100.8,2023-12-22
"LA065",10,"Local Authority 65",101812,"East Midlands",18.5982367396355,1235,121.3,2024-03-21
"LA065",11,"Local Authority 65",101812,"East Midlands",18.5982367396355,1040,102.1,2024-06-19
"LA065",12,"Local Authority 65",101812,"East Midlands",18.5982367396355,879,86.3,2024-09-17
"LA066",1,"Local Authority 66",78588,"North East",30.8179133781232,404,51.4,2022-01-01
"LA066",2,"Local Authority 66",78588,"North East",30.8179133781232,357,45.4,2022-04-01
"LA066",3,"Local Authority 66",78588,"North East",30.8179133781232,450,57.3,2022-06-30
"LA066",4,"Local Authority 66",78588,"North East",30.8179133781232,417,53.1,2022-09-28
"LA066",5,"Local Authority 66",78588,"North East",30.8179133781232,573,72.9,2022-12-27
"LA066",6,"Local Authority 66",78588,"North East",30.8179133781232,452,57.5,2023-03-27
"LA066",7,"Local Authority 66",78588,"North East",30.8179133781232,723,92,2023-06-25
"LA066",8,"Local Authority 66",78588,"North East",30.8179133781232,811,103.2,2023-09-23
"LA066",9,"Local Authority 66",78588,"North East",30.8179133781232,636,80.9,2023-12-22
"LA066",10,"Local Authority 66",78588,"North East",30.8179133781232,977,124.3,2024-03-21
"LA066",11,"Local Authority 66",78588,"North East",30.8179133781232,733,93.3,2024-06-19
"LA066",12,"Local Authority 66",78588,"North East",30.8179133781232,685,87.2,2024-09-17
"LA067",1,"Local Authority 67",48385,"South West",27.5452077575028,177,36.6,2022-01-01
"LA067",2,"Local Authority 67",48385,"South West",27.5452077575028,283,58.5,2022-04-01
"LA067",3,"Local Authority 67",48385,"South West",27.5452077575028,221,45.7,2022-06-30
"LA067",4,"Local Authority 67",48385,"South West",27.5452077575028,269,55.6,2022-09-28
"LA067",5,"Local Authority 67",48385,"South West",27.5452077575028,262,54.1,2022-12-27
"LA067",6,"Local Authority 67",48385,"South West",27.5452077575028,248,51.3,2023-03-27
"LA067",7,"Local Authority 67",48385,"South West",27.5452077575028,506,104.6,2023-06-25
"LA067",8,"Local Authority 67",48385,"South West",27.5452077575028,377,77.9,2023-09-23
"LA067",9,"Local Authority 67",48385,"South West",27.5452077575028,459,94.9,2023-12-22
"LA067",10,"Local Authority 67",48385,"South West",27.5452077575028,420,86.8,2024-03-21
"LA067",11,"Local Authority 67",48385,"South West",27.5452077575028,501,103.5,2024-06-19
"LA067",12,"Local Authority 67",48385,"South West",27.5452077575028,528,109.1,2024-09-17
"LA068",1,"Local Authority 68",96193,"North West",25.9643801068887,540,56.1,2022-01-01
"LA068",2,"Local Authority 68",96193,"North West",25.9643801068887,550,57.2,2022-04-01
"LA068",3,"Local Authority 68",96193,"North West",25.9643801068887,668,69.4,2022-06-30
"LA068",4,"Local Authority 68",96193,"North West",25.9643801068887,402,41.8,2022-09-28
"LA068",5,"Local Authority 68",96193,"North West",25.9643801068887,570,59.3,2022-12-27
"LA068",6,"Local Authority 68",96193,"North West",25.9643801068887,666,69.2,2023-03-27
"LA068",7,"Local Authority 68",96193,"North West",25.9643801068887,984,102.3,2023-06-25
"LA068",8,"Local Authority 68",96193,"North West",25.9643801068887,962,100,2023-09-23
"LA068",9,"Local Authority 68",96193,"North West",25.9643801068887,876,91.1,2023-12-22
"LA068",10,"Local Authority 68",96193,"North West",25.9643801068887,854,88.8,2024-03-21
"LA068",11,"Local Authority 68",96193,"North West",25.9643801068887,1026,106.7,2024-06-19
"LA068",12,"Local Authority 68",96193,"North West",25.9643801068887,831,86.4,2024-09-17
"LA069",1,"Local Authority 69",70172,"Yorkshire",27.5896501168609,400,57,2022-01-01
"LA069",2,"Local Authority 69",70172,"Yorkshire",27.5896501168609,378,53.9,2022-04-01
"LA069",3,"Local Authority 69",70172,"Yorkshire",27.5896501168609,342,48.7,2022-06-30
"LA069",4,"Local Authority 69",70172,"Yorkshire",27.5896501168609,287,40.9,2022-09-28
"LA069",5,"Local Authority 69",70172,"Yorkshire",27.5896501168609,330,47,2022-12-27
"LA069",6,"Local Authority 69",70172,"Yorkshire",27.5896501168609,359,51.2,2023-03-27
"LA069",7,"Local Authority 69",70172,"Yorkshire",27.5896501168609,654,93.2,2023-06-25
"LA069",8,"Local Authority 69",70172,"Yorkshire",27.5896501168609,723,103,2023-09-23
"LA069",9,"Local Authority 69",70172,"Yorkshire",27.5896501168609,688,98,2023-12-22
"LA069",10,"Local Authority 69",70172,"Yorkshire",27.5896501168609,671,95.6,2024-03-21
"LA069",11,"Local Authority 69",70172,"Yorkshire",27.5896501168609,656,93.5,2024-06-19
"LA069",12,"Local Authority 69",70172,"Yorkshire",27.5896501168609,655,93.3,2024-09-17
"LA070",1,"Local Authority 70",94702,"South West",16.2976606725715,277,29.2,2022-01-01
"LA070",2,"Local Authority 70",94702,"South West",16.2976606725715,545,57.5,2022-04-01
"LA070",3,"Local Authority 70",94702,"South West",16.2976606725715,500,52.8,2022-06-30
"LA070",4,"Local Authority 70",94702,"South West",16.2976606725715,309,32.6,2022-09-28
"LA070",5,"Local Authority 70",94702,"South West",16.2976606725715,563,59.4,2022-12-27
"LA070",6,"Local Authority 70",94702,"South West",16.2976606725715,627,66.2,2023-03-27
"LA070",7,"Local Authority 70",94702,"South West",16.2976606725715,1018,107.5,2023-06-25
"LA070",8,"Local Authority 70",94702,"South West",16.2976606725715,826,87.2,2023-09-23
"LA070",9,"Local Authority 70",94702,"South West",16.2976606725715,1071,113.1,2023-12-22
"LA070",10,"Local Authority 70",94702,"South West",16.2976606725715,920,97.1,2024-03-21
"LA070",11,"Local Authority 70",94702,"South West",16.2976606725715,849,89.6,2024-06-19
"LA070",12,"Local Authority 70",94702,"South West",16.2976606725715,1093,115.4,2024-09-17
"LA071",1,"Local Authority 71",145164,"London",15.9268011734821,671,46.2,2022-01-01
"LA071",2,"Local Authority 71",145164,"London",15.9268011734821,558,38.4,2022-04-01
"LA071",3,"Local Authority 71",145164,"London",15.9268011734821,830,57.2,2022-06-30
"LA071",4,"Local Authority 71",145164,"London",15.9268011734821,906,62.4,2022-09-28
"LA071",5,"Local Authority 71",145164,"London",15.9268011734821,668,46,2022-12-27
"LA071",6,"Local Authority 71",145164,"London",15.9268011734821,622,42.8,2023-03-27
"LA071",7,"Local Authority 71",145164,"London",15.9268011734821,1494,102.9,2023-06-25
"LA071",8,"Local Authority 71",145164,"London",15.9268011734821,1356,93.4,2023-09-23
"LA071",9,"Local Authority 71",145164,"London",15.9268011734821,1140,78.5,2023-12-22
"LA071",10,"Local Authority 71",145164,"London",15.9268011734821,1483,102.2,2024-03-21
"LA071",11,"Local Authority 71",145164,"London",15.9268011734821,1600,110.2,2024-06-19
"LA071",12,"Local Authority 71",145164,"London",15.9268011734821,1453,100.1,2024-09-17
"LA072",1,"Local Authority 72",79689,"West Midlands",23.2841333793476,308,38.7,2022-01-01
"LA072",2,"Local Authority 72",79689,"West Midlands",23.2841333793476,375,47.1,2022-04-01
"LA072",3,"Local Authority 72",79689,"West Midlands",23.2841333793476,457,57.3,2022-06-30
"LA072",4,"Local Authority 72",79689,"West Midlands",23.2841333793476,446,56,2022-09-28
"LA072",5,"Local Authority 72",79689,"West Midlands",23.2841333793476,411,51.6,2022-12-27
"LA072",6,"Local Authority 72",79689,"West Midlands",23.2841333793476,431,54.1,2023-03-27
"LA072",7,"Local Authority 72",79689,"West Midlands",23.2841333793476,731,91.7,2023-06-25
"LA072",8,"Local Authority 72",79689,"West Midlands",23.2841333793476,735,92.2,2023-09-23
"LA072",9,"Local Authority 72",79689,"West Midlands",23.2841333793476,768,96.4,2023-12-22
"LA072",10,"Local Authority 72",79689,"West Midlands",23.2841333793476,962,120.7,2024-03-21
"LA072",11,"Local Authority 72",79689,"West Midlands",23.2841333793476,730,91.6,2024-06-19
"LA072",12,"Local Authority 72",79689,"West Midlands",23.2841333793476,893,112.1,2024-09-17
"LA073",1,"Local Authority 73",67629,"East Midlands",17.5958057539538,219,32.4,2022-01-01
"LA073",2,"Local Authority 73",67629,"East Midlands",17.5958057539538,409,60.5,2022-04-01
"LA073",3,"Local Authority 73",67629,"East Midlands",17.5958057539538,355,52.5,2022-06-30
"LA073",4,"Local Authority 73",67629,"East Midlands",17.5958057539538,453,67,2022-09-28
"LA073",5,"Local Authority 73",67629,"East Midlands",17.5958057539538,332,49.1,2022-12-27
"LA073",6,"Local Authority 73",67629,"East Midlands",17.5958057539538,444,65.7,2023-03-27
"LA073",7,"Local Authority 73",67629,"East Midlands",17.5958057539538,650,96.1,2023-06-25
"LA073",8,"Local Authority 73",67629,"East Midlands",17.5958057539538,629,93,2023-09-23
"LA073",9,"Local Authority 73",67629,"East Midlands",17.5958057539538,638,94.3,2023-12-22
"LA073",10,"Local Authority 73",67629,"East Midlands",17.5958057539538,681,100.7,2024-03-21
"LA073",11,"Local Authority 73",67629,"East Midlands",17.5958057539538,671,99.2,2024-06-19
"LA073",12,"Local Authority 73",67629,"East Midlands",17.5958057539538,551,81.5,2024-09-17
"LA074",1,"Local Authority 74",66173,"London",23.1846094690263,316,47.8,2022-01-01
"LA074",2,"Local Authority 74",66173,"London",23.1846094690263,384,58,2022-04-01
"LA074",3,"Local Authority 74",66173,"London",23.1846094690263,241,36.4,2022-06-30
"LA074",4,"Local Authority 74",66173,"London",23.1846094690263,363,54.9,2022-09-28
"LA074",5,"Local Authority 74",66173,"London",23.1846094690263,428,64.7,2022-12-27
"LA074",6,"Local Authority 74",66173,"London",23.1846094690263,520,78.6,2023-03-27
"LA074",7,"Local Authority 74",66173,"London",23.1846094690263,519,78.4,2023-06-25
"LA074",8,"Local Authority 74",66173,"London",23.1846094690263,743,112.3,2023-09-23
"LA074",9,"Local Authority 74",66173,"London",23.1846094690263,585,88.4,2023-12-22
"LA074",10,"Local Authority 74",66173,"London",23.1846094690263,758,114.5,2024-03-21
"LA074",11,"Local Authority 74",66173,"London",23.1846094690263,586,88.6,2024-06-19
"LA074",12,"Local Authority 74",66173,"London",23.1846094690263,725,109.6,2024-09-17
"LA075",1,"Local Authority 75",32413,"London",38.9821773464791,126,38.9,2022-01-01
"LA075",2,"Local Authority 75",32413,"London",38.9821773464791,224,69.1,2022-04-01
"LA075",3,"Local Authority 75",32413,"London",38.9821773464791,134,41.3,2022-06-30
"LA075",4,"Local Authority 75",32413,"London",38.9821773464791,149,46,2022-09-28
"LA075",5,"Local Authority 75",32413,"London",38.9821773464791,236,72.8,2022-12-27
"LA075",6,"Local Authority 75",32413,"London",38.9821773464791,217,66.9,2023-03-27
"LA075",7,"Local Authority 75",32413,"London",38.9821773464791,305,94.1,2023-06-25
"LA075",8,"Local Authority 75",32413,"London",38.9821773464791,322,99.3,2023-09-23
"LA075",9,"Local Authority 75",32413,"London",38.9821773464791,313,96.6,2023-12-22
"LA075",10,"Local Authority 75",32413,"London",38.9821773464791,341,105.2,2024-03-21
"LA075",11,"Local Authority 75",32413,"London",38.9821773464791,304,93.8,2024-06-19
"LA075",12,"Local Authority 75",32413,"London",38.9821773464791,270,83.3,2024-09-17
"LA076",1,"Local Authority 76",116735,"London",38.5770468087867,503,43.1,2022-01-01
"LA076",2,"Local Authority 76",116735,"London",38.5770468087867,526,45.1,2022-04-01
"LA076",3,"Local Authority 76",116735,"London",38.5770468087867,608,52.1,2022-06-30
"LA076",4,"Local Authority 76",116735,"London",38.5770468087867,610,52.3,2022-09-28
"LA076",5,"Local Authority 76",116735,"London",38.5770468087867,741,63.5,2022-12-27
"LA076",6,"Local Authority 76",116735,"London",38.5770468087867,834,71.4,2023-03-27
"LA076",7,"Local Authority 76",116735,"London",38.5770468087867,1074,92,2023-06-25
"LA076",8,"Local Authority 76",116735,"London",38.5770468087867,1216,104.2,2023-09-23
"LA076",9,"Local Authority 76",116735,"London",38.5770468087867,1217,104.3,2023-12-22
"LA076",10,"Local Authority 76",116735,"London",38.5770468087867,1152,98.7,2024-03-21
"LA076",11,"Local Authority 76",116735,"London",38.5770468087867,1286,110.2,2024-06-19
"LA076",12,"Local Authority 76",116735,"London",38.5770468087867,1070,91.7,2024-09-17
"LA077",1,"Local Authority 77",149425,"East Midlands",11.5204488905147,592,39.6,2022-01-01
"LA077",2,"Local Authority 77",149425,"East Midlands",11.5204488905147,711,47.6,2022-04-01
"LA077",3,"Local Authority 77",149425,"East Midlands",11.5204488905147,725,48.5,2022-06-30
"LA077",4,"Local Authority 77",149425,"East Midlands",11.5204488905147,801,53.6,2022-09-28
"LA077",5,"Local Authority 77",149425,"East Midlands",11.5204488905147,690,46.2,2022-12-27
"LA077",6,"Local Authority 77",149425,"East Midlands",11.5204488905147,812,54.3,2023-03-27
"LA077",7,"Local Authority 77",149425,"East Midlands",11.5204488905147,1553,103.9,2023-06-25
"LA077",8,"Local Authority 77",149425,"East Midlands",11.5204488905147,1482,99.2,2023-09-23
"LA077",9,"Local Authority 77",149425,"East Midlands",11.5204488905147,1296,86.7,2023-12-22
"LA077",10,"Local Authority 77",149425,"East Midlands",11.5204488905147,1681,112.5,2024-03-21
"LA077",11,"Local Authority 77",149425,"East Midlands",11.5204488905147,1720,115.1,2024-06-19
"LA077",12,"Local Authority 77",149425,"East Midlands",11.5204488905147,1379,92.3,2024-09-17
"LA078",1,"Local Authority 78",56003,"North West",32.1808502287604,178,31.8,2022-01-01
"LA078",2,"Local Authority 78",56003,"North West",32.1808502287604,301,53.7,2022-04-01
"LA078",3,"Local Authority 78",56003,"North West",32.1808502287604,243,43.4,2022-06-30
"LA078",4,"Local Authority 78",56003,"North West",32.1808502287604,357,63.7,2022-09-28
"LA078",5,"Local Authority 78",56003,"North West",32.1808502287604,377,67.3,2022-12-27
"LA078",6,"Local Authority 78",56003,"North West",32.1808502287604,259,46.2,2023-03-27
"LA078",7,"Local Authority 78",56003,"North West",32.1808502287604,552,98.6,2023-06-25
"LA078",8,"Local Authority 78",56003,"North West",32.1808502287604,447,79.8,2023-09-23
"LA078",9,"Local Authority 78",56003,"North West",32.1808502287604,579,103.4,2023-12-22
